rendering_order,tag,attributes,text_context,depth,parent_index,parent_tag,text_length,sibling_index,link,children_count,same_tag_sibling_count,same_text_sibling_count,has_link,link_is_absolute,parent_has_link,is_leaf,word_count,letter_ratio,digit_ratio,whitespace_ratio,contains_date,contains_time,starts_with_digit,ends_with_digit,attribute_count,has_class,has_id,attr_has_word_name,attr_has_word_date,attr_has_word_time,attr_has_word_location,attr_has_word_link,text_has_word_name,text_has_word_date,text_word_time,text_word_description,text_word_location,text_word_am,text_word_pm,label,event_id,source,bio,in_event,start_event,is_synthetic
6,Div,class:nav-item,contact,7,5,Header,7,4,,0,2,0,0,0,0,1,1,1.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_mixed_011,0,0,0,True
7,Span,class:nav-item,registration information,3,6,Footer,24,4,,0,1,0,0,0,0,1,2,0.9583333333333334,0.0,0.041666666666666664,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_mixed_011,0,0,0,True
8,Nav,class:nav-item,past events,4,7,Header,11,0,,0,7,0,0,0,0,1,2,0.9090909090909091,0.0,0.09090909090909091,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_mixed_011,0,0,0,True
9,Header,class:nav-item,page 1 of 3,6,8,Footer,11,1,,0,1,0,0,0,0,1,4,0.5454545454545454,0.18181818181818182,0.2727272727272727,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_mixed_011,0,0,0,True
10,Span,class:nav-item,sort by,5,9,Header,7,1,,0,1,0,0,0,0,1,2,0.8571428571428571,0.0,0.14285714285714285,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_mixed_011,0,0,0,True
11,P,class:nav-item,volunteer,8,10,Footer,9,4,,0,3,0,0,0,0,1,1,1.0,0.0,0.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_mixed_011,0,0,0,True
12,Span,class:nav-item,registration information,8,11,Div,24,0,,0,0,0,0,0,0,1,2,0.9583333333333334,0.0,0.041666666666666664,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_mixed_011,0,0,0,True
13,Li,class:event-field-name,pinecrest high school,7,12,Ul,21,0,,0,4,0,0,0,0,1,3,1.0,0.0,0.09523809523809523,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Name,0.0,synth_mixed_011,1,1,1,True
14,Span,class:event-field-date,"wednesday, august 13th",5,13,Section,22,1,,0,11,0,0,0,0,1,3,0.8636363636363636,0.09090909090909091,0.09090909090909091,1,0,0,0,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,Date,0.0,synth_mixed_011,2,1,0,True
15,P,class:event-field-starttime,10:00am,5,14,Section,7,2,,0,9,0,0,0,0,1,1,0.2857142857142857,0.5714285714285714,0.0,0,1,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,StartTime,0.0,synth_mixed_011,2,1,0,True
16,P,class:event-field-endtime,9:00pm,7,15,Section,6,3,,0,10,0,0,0,0,1,1,0.3333333333333333,0.5,0.0,0,1,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,EndTime,0.0,synth_mixed_011,2,1,0,True
17,Td,class:event-field-location,shoreline community college gymnasium,7,16,Section,37,4,,0,2,0,0,0,0,1,4,1.0,0.0,0.08108108108108109,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Location,0.0,synth_mixed_011,2,1,0,True
18,P,class:event-field-description,free admission for all students,5,17,Div,31,5,,0,7,0,0,0,0,1,5,1.0,0.0,0.12903225806451613,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Description,0.0,synth_mixed_011,2,1,0,True
19,Nav,class:nav-item,powered by,3,18,Header,10,2,,0,8,0,0,0,0,1,2,0.9,0.0,0.1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_mixed_011,0,0,0,True
20,Nav,class:nav-item,contact,4,19,Nav,7,5,,0,7,0,0,0,0,1,1,1.0,0.0,0.0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_mixed_011,0,0,0,True
21,P,class:nav-item,privacy policy,5,20,Header,14,1,,0,4,0,0,0,0,1,2,0.9285714285714286,0.0,0.07142857142857142,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_mixed_011,0,0,0,True
22,Li,class:nav-item,exhibitor guidelines,7,21,Div,20,0,,0,3,0,0,0,0,1,2,0.95,0.0,0.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_mixed_011,0,0,0,True
23,Div,class:event-field-date,"thursday, may 1st",6,22,Ul,17,0,,0,7,0,0,0,0,1,3,0.8823529411764706,0.058823529411764705,0.11764705882352941,1,0,0,0,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0,Date,1.0,synth_mixed_011,1,1,1,True
24,Div,class:event-field-time,noon,5,23,Div,4,1,,0,2,0,0,0,0,1,1,1.0,0.0,0.0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Time,1.0,synth_mixed_011,2,1,0,True
25,A,class:event-field-name,meadowbrook high school,6,24,Ul,23,2,,0,8,0,0,0,0,1,3,1.0,0.0,0.08695652173913043,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Name,1.0,synth_mixed_011,2,1,0,True
26,Td,class:event-field-location,forest park fieldhouse,4,25,Section,22,3,,0,15,0,0,0,0,1,3,1.0,0.0,0.09090909090909091,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Location,1.0,synth_mixed_011,2,1,0,True
27,P,class:nav-item,showing 1-10 of 30,5,26,Header,18,4,,0,2,0,0,0,0,1,4,0.5,0.2777777777777778,0.16666666666666666,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_mixed_011,0,0,0,True
28,A,class:nav-item,facebook,7,27,Nav,8,2,,0,1,0,0,0,0,1,1,1.0,0.0,0.0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_mixed_011,0,0,0,True
29,Div,class:nav-item,filter by date,3,28,Nav,14,1,,0,4,0,0,0,0,1,3,0.8571428571428571,0.0,0.14285714285714285,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_mixed_011,0,0,0,True
30,Nav,class:nav-item,powered by,6,29,Nav,10,5,,0,8,0,0,0,0,1,2,0.9,0.0,0.1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_mixed_011,0,0,0,True
31,P,class:nav-item,exhibitor guidelines,6,30,Nav,20,3,,0,3,0,0,0,0,1,2,0.95,0.0,0.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_mixed_011,0,0,0,True
32,P,class:event-field-date,"friday, august 29th",6,31,Table,19,0,,0,11,0,0,0,0,1,3,0.8421052631578947,0.10526315789473684,0.10526315789473684,1,0,0,0,4,1,0,0,1,0,0,0,0,1,0,0,0,0,0,Date,2.0,synth_mixed_011,1,1,1,True
33,P,class:event-field-name,evergreen college,6,32,Div,17,1,,0,14,0,0,0,0,1,2,1.0,0.0,0.058823529411764705,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Name,2.0,synth_mixed_011,2,1,0,True
34,Td,class:event-field-location,college of the pines gymnasium,5,33,Table,30,2,,0,13,0,0,0,0,1,5,1.0,0.0,0.13333333333333333,0,0,0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Location,2.0,synth_mixed_011,2,1,0,True
35,Li,class:event-field-time,2pm,4,34,Div,3,3,,0,3,0,0,0,0,1,1,0.6666666666666666,0.3333333333333333,0.0,0,1,0,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,1,Time,2.0,synth_mixed_011,2,1,0,True
36,A,class:event-field-description,registration is required for all attendees,4,35,Ul,42,4,,0,9,0,0,0,0,1,6,1.0,0.0,0.11904761904761904,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Description,2.0,synth_mixed_011,2,1,0,True
37,Div,class:nav-item,terms of use,7,36,Footer,12,1,,0,6,0,0,0,0,1,3,0.8333333333333334,0.0,0.16666666666666666,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_mixed_011,0,0,0,True
38,Header,class:nav-item,page 1 of 3,4,37,Footer,11,5,,0,4,0,0,0,0,1,4,0.5454545454545454,0.18181818181818182,0.2727272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_mixed_011,0,0,0,True
39,A,class:nav-item,event details,6,38,Header,13,2,,0,5,0,0,0,0,1,2,0.9230769230769231,0.0,0.07692307692307693,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_mixed_011,0,0,0,True
40,Header,class:nav-item,powered by,8,39,Footer,10,1,,0,2,0,0,0,0,1,2,0.9,0.0,0.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_mixed_011,0,0,0,True
41,Div,class:nav-item,volunteer,4,40,Header,9,3,,0,8,0,0,0,0,1,1,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_mixed_011,0,0,0,True
42,A,class:nav-item,home,7,41,Nav,4,2,,0,4,0,0,0,0,1,1,1.0,0.0,0.0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_mixed_011,0,0,0,True
0,A,class:nav-item,register,8,-1,Footer,8,1,,0,0,0,0,0,0,1,1,1.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_mixed_012,0,0,0,True
1,Header,class:nav-item,filter by location,7,0,Nav,18,2,,0,5,0,0,0,0,1,3,0.8888888888888888,0.0,0.1111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_mixed_012,0,0,0,True
2,P,class:nav-item,site map,6,1,Div,8,0,,0,8,0,0,0,0,1,2,0.875,0.0,0.125,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_mixed_012,0,0,0,True
3,A,class:nav-item,page 1 of 3,4,2,Footer,11,3,,0,3,0,0,0,0,1,4,0.5454545454545454,0.18181818181818182,0.2727272727272727,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_mixed_012,0,0,0,True
4,Span,class:nav-item,share this page,3,3,Header,15,1,,0,4,0,0,0,0,1,3,0.8666666666666667,0.0,0.13333333333333333,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_mixed_012,0,0,0,True
5,P,class:nav-item,donate,3,4,Footer,6,4,,0,2,0,0,0,0,1,1,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_mixed_012,0,0,0,True
6,Div,class:nav-item,search,6,5,Header,6,0,,0,4,0,0,0,0,1,1,1.0,0.0,0.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_mixed_012,0,0,0,True
7,Header,class:nav-item,learn more,6,6,Div,10,0,,0,2,0,0,0,0,1,2,0.9,0.0,0.1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_mixed_012,0,0,0,True
8,Header,class:nav-item,privacy policy,3,7,Header,14,2,,0,6,0,0,0,0,1,2,0.9285714285714286,0.0,0.07142857142857142,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_mixed_012,0,0,0,True
9,Div,class:nav-item,home,7,8,Nav,4,4,,0,0,0,0,0,0,1,1,1.0,0.0,0.0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_mixed_012,0,0,0,True
10,Span,class:nav-item,header,5,9,Footer,6,5,,0,0,0,0,0,0,1,1,1.0,0.0,0.0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_mixed_012,0,0,0,True
11,P,class:nav-item,registration closed,7,10,Footer,19,4,,0,7,0,0,0,0,1,2,0.9473684210526315,0.0,0.05263157894736842,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_mixed_012,0,0,0,True
12,Li,class:event-field-name,meadowbrook high school,7,11,Section,23,0,,0,10,0,0,0,0,1,3,1.0,0.0,0.08695652173913043,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Name,0.0,synth_mixed_012,1,1,1,True
13,Td,class:event-field-date,"friday, october 24th",7,12,Ul,20,1,,0,5,0,0,0,0,1,3,0.85,0.1,0.1,1,0,0,0,4,1,0,0,1,0,0,0,0,1,0,0,0,0,0,Date,0.0,synth_mixed_012,2,1,0,True
14,Div,class:event-field-time,5:30pm,5,13,Div,6,2,,0,14,0,0,0,0,1,1,0.3333333333333333,0.5,0.0,0,1,0,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,1,Time,0.0,synth_mixed_012,2,1,0,True
15,A,class:event-field-location,downtown civic arena,6,14,Section,20,3,,0,9,0,0,0,0,1,3,1.0,0.0,0.1,0,0,0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Location,0.0,synth_mixed_012,2,1,0,True
16,Div,class:nav-item,events,5,15,Nav,6,2,,0,5,0,0,0,0,1,1,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_mixed_012,0,0,0,True
17,Span,class:nav-item,members,8,16,Header,7,3,,0,8,0,0,0,0,1,1,1.0,0.0,0.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_mixed_012,0,0,0,True
18,Li,class:nav-item,search,3,17,Footer,6,5,,0,7,0,0,0,0,1,1,1.0,0.0,0.0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_mixed_012,0,0,0,True
19,Span,class:nav-item,read more,4,18,Div,9,5,,0,3,0,0,0,0,1,2,0.8888888888888888,0.0,0.1111111111111111,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_mixed_012,0,0,0,True
20,P,class:nav-item,newsletter signup,5,19,Div,17,4,,0,4,0,0,0,0,1,2,0.9411764705882353,0.0,0.058823529411764705,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_mixed_012,0,0,0,True
21,Nav,class:nav-item,load more,5,20,Header,9,5,,0,3,0,0,0,0,1,2,0.8888888888888888,0.0,0.1111111111111111,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_mixed_012,0,0,0,True
22,Td,class:event-field-name,lakeside high school,6,21,Section,20,0,,0,12,0,0,0,0,1,3,1.0,0.0,0.1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Name,1.0,synth_mixed_012,1,1,1,True
23,Li,class:event-field-date,"friday, may 9th",4,22,Section,15,1,,0,5,0,0,0,0,1,3,0.8666666666666667,0.06666666666666667,0.13333333333333333,1,0,0,0,4,1,0,0,1,0,0,0,0,1,0,0,0,0,0,Date,1.0,synth_mixed_012,2,1,0,True
24,Li,class:event-field-time,7:00pm,7,23,Table,6,2,,0,2,0,0,0,0,1,1,0.3333333333333333,0.5,0.0,0,1,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,Time,1.0,synth_mixed_012,2,1,0,True
25,Div,class:event-field-location,valley expo hall,4,24,Div,16,3,,0,8,0,0,0,0,1,3,1.0,0.0,0.125,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Location,1.0,synth_mixed_012,2,1,0,True
26,Header,class:nav-item,newsletter signup,6,25,Nav,17,0,,0,2,0,0,0,0,1,2,0.9411764705882353,0.0,0.058823529411764705,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_mixed_012,0,0,0,True
27,Span,class:nav-item,skip to main content,7,26,Div,20,4,,0,1,0,0,0,0,1,4,0.85,0.0,0.15,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_mixed_012,0,0,0,True
28,P,class:nav-item,contact,3,27,Footer,7,3,,0,6,0,0,0,0,1,1,1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_mixed_012,0,0,0,True
29,Span,class:nav-item,news,3,28,Footer,4,0,,0,3,0,0,0,0,1,1,1.0,0.0,0.0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_mixed_012,0,0,0,True
30,Div,class:event-field-name,highpoint academy,4,29,Table,17,0,,0,12,0,0,0,0,1,2,1.0,0.0,0.058823529411764705,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Name,2.0,synth_mixed_012,1,1,1,True
31,A,class:event-field-date,"tuesday, september 30th",4,30,Section,23,1,,0,11,0,0,0,0,1,3,0.8695652173913043,0.08695652173913043,0.08695652173913043,1,0,0,0,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0,Date,2.0,synth_mixed_012,2,1,0,True
32,Li,class:event-field-starttime,10:30am,6,31,Table,7,2,,0,7,0,0,0,0,1,1,0.2857142857142857,0.5714285714285714,0.0,0,1,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,1,0,StartTime,2.0,synth_mixed_012,2,1,0,True
33,Li,class:event-field-endtime,12:30pm,4,32,Div,7,3,,0,3,0,0,0,0,1,1,0.2857142857142857,0.5714285714285714,0.0,0,1,0,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,1,EndTime,2.0,synth_mixed_012,2,1,0,True
34,A,class:event-field-location,midtown athletic center,6,33,Table,23,4,,0,15,0,0,0,0,1,3,1.0,0.0,0.08695652173913043,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Location,2.0,synth_mixed_012,2,1,0,True
35,Span,class:event-field-description,learn about admissions requirements and financial aid,7,34,Section,53,5,,0,11,0,0,0,0,1,7,1.0,0.0,0.11320754716981132,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Description,2.0,synth_mixed_012,2,1,0,True
36,Div,class:nav-item,page 1 of 3,8,35,Header,11,3,,0,0,0,0,0,0,1,4,0.5454545454545454,0.18181818181818182,0.2727272727272727,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_mixed_012,0,0,0,True
37,P,class:nav-item,venue information,6,36,Nav,17,2,,0,7,0,0,0,0,1,2,0.9411764705882353,0.0,0.058823529411764705,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_mixed_012,0,0,0,True
38,A,class:nav-item,menu,8,37,Nav,4,2,,0,4,0,0,0,0,1,1,1.0,0.0,0.0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_mixed_012,0,0,0,True
39,Header,class:nav-item,past events,5,38,Footer,11,3,,0,7,0,0,0,0,1,2,0.9090909090909091,0.0,0.09090909090909091,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_mixed_012,0,0,0,True
40,Span,class:event-field-name,northview college,4,39,Table,17,0,,0,13,0,0,0,0,1,2,1.0,0.0,0.058823529411764705,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Name,3.0,synth_mixed_012,1,1,1,True
41,A,class:event-field-date,"monday, july 28th",5,40,Section,17,1,,0,15,0,0,0,0,1,3,0.8235294117647058,0.11764705882352941,0.11764705882352941,1,0,0,0,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,Date,3.0,synth_mixed_012,2,1,0,True
42,A,class:event-field-time,2:00pm,4,41,Table,6,2,,0,11,0,0,0,0,1,1,0.3333333333333333,0.5,0.0,0,1,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,Time,3.0,synth_mixed_012,2,1,0,True
43,Li,class:event-field-location,"olympia, wa",7,42,Ul,11,3,,0,6,0,0,0,0,1,2,0.9090909090909091,0.0,0.09090909090909091,0,0,0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Location,3.0,synth_mixed_012,2,1,0,True
44,Div,class:event-field-price,$400,7,43,Section,4,4,,0,8,0,0,0,0,1,1,0.0,0.75,0.0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Price,3.0,synth_mixed_012,2,1,0,True
45,Td,class:event-field-description,dress business casual,4,44,Ul,21,5,,0,7,0,0,0,0,1,3,1.0,0.0,0.09523809523809523,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Description,3.0,synth_mixed_012,2,1,0,True
46,Li,class:nav-item,footer,7,45,Footer,6,3,,0,5,0,0,0,0,1,1,1.0,0.0,0.0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_mixed_012,0,0,0,True
47,P,class:nav-item,facebook,5,46,Footer,8,3,,0,6,0,0,0,0,1,1,1.0,0.0,0.0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_mixed_012,0,0,0,True
48,Div,class:nav-item,filter by location,3,47,Nav,18,2,,0,7,0,0,0,0,1,3,0.8888888888888888,0.0,0.1111111111111111,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_mixed_012,0,0,0,True
49,P,class:nav-item,past events,4,48,Nav,11,1,,0,0,0,0,0,0,1,2,0.9090909090909091,0.0,0.09090909090909091,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_mixed_012,0,0,0,True
50,Span,class:nav-item,members,3,49,Nav,7,1,,0,8,0,0,0,0,1,1,1.0,0.0,0.0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_mixed_012,0,0,0,True
51,P,class:event-field-name,heritage university,6,50,Ul,19,0,,0,9,0,0,0,0,1,2,1.0,0.0,0.05263157894736842,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Name,4.0,synth_mixed_012,1,1,1,True
52,Li,class:event-field-date,"thursday, december 11th",7,51,Ul,23,1,,0,5,0,0,0,0,1,3,0.8695652173913043,0.08695652173913043,0.08695652173913043,1,0,0,0,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0,Date,4.0,synth_mixed_012,2,1,0,True
53,Div,class:event-field-location,central high school fieldhouse,5,52,Section,30,2,,0,13,0,0,0,0,1,4,1.0,0.0,0.1,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Location,4.0,synth_mixed_012,2,1,0,True
54,Li,class:nav-item,read more,5,53,Nav,9,5,,0,2,0,0,0,0,1,2,0.8888888888888888,0.0,0.1111111111111111,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_mixed_012,0,0,0,True
55,P,class:event-field-time,9:30am,6,54,Ul,6,0,,0,4,0,0,0,0,1,1,0.3333333333333333,0.5,0.0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,Time,5.0,synth_mixed_012,1,1,1,True
56,A,class:event-field-price,$225,6,55,Section,4,1,,0,2,0,0,0,0,1,1,0.0,0.75,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Price,5.0,synth_mixed_012,2,1,0,True
57,A,class:event-field-location,eastside cultural center,7,56,Div,24,2,,0,12,0,0,0,0,1,3,1.0,0.0,0.08333333333333333,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Location,5.0,synth_mixed_012,2,1,0,True
58,Span,class:event-field-date,"saturday, march 14th",5,57,Section,20,3,,0,6,0,0,0,0,1,3,0.85,0.1,0.1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,Date,5.0,synth_mixed_012,2,1,0,True
59,Span,class:event-field-name,harborside high school,4,58,Table,22,4,,0,15,0,0,0,0,1,3,1.0,0.0,0.09090909090909091,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Name,5.0,synth_mixed_012,2,1,0,True
60,P,class:nav-item,print page,8,59,Nav,10,4,,0,8,0,0,0,0,1,2,0.9,0.0,0.1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_mixed_012,0,0,0,True
61,Li,class:nav-item,footer,5,60,Div,6,2,,0,7,0,0,0,0,1,1,1.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_mixed_012,0,0,0,True
62,Div,class:nav-item,past events,4,61,Header,11,0,,0,5,0,0,0,0,1,2,0.9090909090909091,0.0,0.09090909090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_mixed_012,0,0,0,True
63,A,class:nav-item,past events,6,62,Div,11,5,,0,7,0,0,0,0,1,2,0.9090909090909091,0.0,0.09090909090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_mixed_012,0,0,0,True
64,Div,class:nav-item,resources,4,63,Header,9,2,,0,5,0,0,0,0,1,1,1.0,0.0,0.0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_mixed_012,0,0,0,True
0,Nav,class:nav-item,exhibitor guidelines,7,-1,Footer,20,0,,0,5,0,0,0,0,1,2,0.95,0.0,0.05,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_mixed_013,0,0,0,True
1,Span,class:nav-item,share this page,6,0,Nav,15,0,,0,8,0,0,0,0,1,3,0.8666666666666667,0.0,0.13333333333333333,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_mixed_013,0,0,0,True
2,Span,class:nav-item,navigation,6,1,Header,10,5,,0,3,0,0,0,0,1,1,1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_mixed_013,0,0,0,True
3,Nav,class:nav-item,upcoming events,4,2,Header,15,5,,0,6,0,0,0,0,1,2,0.9333333333333333,0.0,0.06666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_mixed_013,0,0,0,True
4,P,class:nav-item,upcoming events,7,3,Div,15,1,,0,4,0,0,0,0,1,2,0.9333333333333333,0.0,0.06666666666666667,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_mixed_013,0,0,0,True
5,Span,class:nav-item,check back for updates,7,4,Div,22,1,,0,7,0,0,0,0,1,4,0.8636363636363636,0.0,0.13636363636363635,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,synth_mixed_013,0,0,0,True
6,Td,class:event-field-datetime,"tuesday, november 25th",6,5,Table,22,0,,0,5,0,0,0,0,1,3,0.8636363636363636,0.09090909090909091,0.09090909090909091,1,0,0,0,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,DateTime,0.0,synth_mixed_013,1,1,1,True
7,Div,class:event-field-name,ridgewood university,6,6,Div,20,1,,0,10,0,0,0,0,1,2,1.0,0.0,0.05,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Name,0.0,synth_mixed_013,2,1,0,True
